"Date","Adjusted","logprice","logret"
2020-04-09,21.608654,3.07309388260023,0.0178976134370807
2020-04-13,21.455328,3.06597300613833,-0.00712087646189952
2020-04-14,21.733225,3.0788421955895,0.0128691894511679
2020-04-15,21.30201,3.05880143446035,-0.0200407611291444
2020-04-16,21.167854,3.05248371014549,-0.00631772431486466
2020-04-17,21.886545,3.08587206444989,0.033388354304404
2020-04-20,21.924877,3.0876219282083,0.0017498637584108
2020-04-21,21.263678,3.0570003588916,-0.0306215693167045
2020-04-22,21.800303,3.08192386878102,0.024923509889422
2020-04-23,21.742805,3.07928289820908,-0.00264097057193924
2020-04-24,21.991949,3.09067643183516,0.0113935336260744
2020-04-27,22.327343,3.1058120708638,0.0151356390286446
2020-04-28,22.557323,3.11605975824153,0.0102476873777255
2020-04-29,23.228104,3.1453629248547,0.0293031666131705
2020-04-30,22.576488,3.1169090107521,-0.0284539141025921
2020-05-01,22.308178,3.10495333769576,-0.0119556730563435
2020-05-04,22.471081,3.11222919362929,0.0072758559335262
2020-05-05,22.605238,3.11818164933525,0.00595245570596115
2020-05-06,22.643566,3.11987574976569,0.00169410043044227
2020-05-07,22.643566,3.11987574976569,0
2020-05-08,22.854382,3.12914287138312,0.00926712161742582
2020-05-11,23.065201,3.13832503147431,0.00918216009118966
2020-05-12,22.691483,3.121989655845,-0.0163353756293039
2020-05-13,22.126108,3.09675826873612,-0.0252313871088798
2020-05-14,22.174023,3.09892146860046,0.00216319986433389
2020-05-15,22.375254,3.10795561605179,0.00903414745133757
2020-05-19,22.748978,3.12452022131096,0.016564605259171
2020-05-20,22.921459,3.13207354601603,0.00755332470506698
2020-05-21,22.768139,3.12536214638859,-0.00671139962743794
2020-05-22,22.787308,3.12620371429732,0.000841567908722141
2020-05-25,23.065201,3.13832503147431,0.0121213171769901
2020-05-26,23.161024,3.14247086588973,0.00414583441542016
2020-05-27,23.352674,3.15071149575948,0.0082406298697566
2020-05-28,23.352674,3.15071149575948,0
2020-05-29,23.199354,3.144124433457,-0.00658706230247885
2020-06-01,23.314342,3.14906870768747,0.00494427423046151
2020-06-02,23.563492,3.15969856511777,0.0106298574303065
2020-06-03,23.841385,3.17142293614725,0.0117243710294748
2020-06-04,23.774309,3.16860554386608,-0.00281739228117051
2020-06-05,24.282181,3.18974278917521,0.0211372453091383
2020-06-08,24.464252,3.19721294998388,0.00747016080866736
2020-06-09,24.253435,3.18855825683669,-0.00865469314719425
2020-06-10,24.052202,3.18022655161204,-0.00833170522465032
2020-06-11,23.055616,3.13790938401784,-0.0423171675941934
2020-06-12,23.400589,3.15276119298704,0.0148518089692002
2020-06-15,23.534742,3.15847771239659,0.00571651940954343
2020-06-16,23.79347,3.16941117328326,0.0109334608866769
2020-06-17,23.659315,3.16375690631372,-0.00565426696954896
2020-06-18,23.735975,3.16699182973552,0.00323492342180698
2020-06-19,23.697645,3.16537567611524,-0.00161615362028078
2020-06-22,23.79347,3.16941117328326,0.00403549716802276
2020-06-23,23.898876,3.17383142854285,0.004420255259586
2020-06-24,23.433878,3.15418275312163,-0.0196486754212177
2020-06-25,23.694901,3.16525987731418,0.0110771241925458
2020-06-26,23.2792,3.1475602580116,-0.0176996193025745
2020-06-29,23.636892,3.16280871181347,0.0152484538018633
2020-06-30,23.820576,3.17054974499499,0.00774103318152397
2020-07-02,23.965586,3.17661888463895,0.00606913964395916
2020-07-03,23.91725,3.17459995591809,-0.00201892872086429
2020-07-06,24.07193,3.18104643138068,0.00644647546259147
2020-07-07,23.955917,3.17621534971096,-0.00483108166972013
2020-07-08,24.004255,3.1782311063003,0.00201575658934461
2020-07-09,23.92692,3.1750041849028,-0.00322692139750691
2020-07-10,24.158936,3.18465433236174,0.0096501474589421
2020-07-13,24.033257,3.17943857947351,-0.00521575288823195
2020-07-14,24.458626,3.19698295533701,0.0175443758635039
2020-07-15,24.680977,3.20603278496354,0.00904982962653111
2020-07-16,24.622974,3.20367990956178,-0.00235287540176321
2020-07-17,24.796986,3.21072211352723,0.00704220396545141
2020-07-20,24.874327,3.21383622740227,0.00311411387504545
2020-07-21,24.845325,3.21266960607156,-0.00116662133070955
2020-07-22,24.864656,3.21344735736358,0.000777751292016848
2020-07-23,24.632641,3.20407243334304,-0.00937492402054119
2020-07-24,24.593969,3.20250125027943,-0.00157118306361248
2020-07-27,24.85499,3.21305853721302,0.0105572869335928
2020-07-28,24.806654,3.21111192363481,-0.0019466135782098
2020-07-29,25.067675,3.22157916754247,0.0104672439076574
2020-07-30,25.077343,3.22196476916374,0.000385601621273324
